date,fundamental,y,x0,x1,x2,x3,x4,x5,x6,x7,x8,x12,y_ML,x11,x9,x10
2020-01-08,7343.4827880859375,0.10027667063883026,0.1127768794645803,0.06165843482192549,0.01356293926770458,0.03818689416075994,0.039508430629283886,0.03632924347725203,1.00004246575,1.00004191781,1.00004219178,0.11316955089702743,0.07188039804174388,1,0.14223854,0.018686332
2020-01-09,7351.218823242188,0.07180475490015516,0.10017114475692329,0.11289934142227515,0.061511215952934475,0.03430798430358343,0.03822836047760976,0.039414098256273594,1.00004219178,1.00004246575,1.00004191781,0.10038555889195318,0.10838730993677602,1,0.11668713,0.07597508
2020-01-10,7369.775366210937,0.10811439879984634,0.07162395589971693,0.10027667063883026,0.1127768794645803,0.03421303736827943,0.034344126251535316,0.03818689416075994,1.00004191781,1.00004219178,1.00004246575,0.07188039804174388,0.08818091003352788,1,0.07981752,0.14223854
2020-01-11,7387.664099121093,0.08796738587674441,0.10785260703753508,0.07180475490015516,0.10017114475692329,0.03360883720058943,0.034299400692958136,0.03430798430358343,1.00004191781,1.00004191781,1.00004219178,0.10838730993677602,0.10599038006841023,1,0.11530301,0.11668713
2020-01-12,7409.472814941406,0.10567841265367896,0.08770846654901936,0.10811439879984634,0.07162395589971693,0.036317793009154595,0.033690416283020996,0.03421303736827943,1.00004191781,1.00004191781,1.00004191781,0.08818091003352788,0.09614955707243641,1,0.10706273,0.07981752
2020-01-13,7431.776806640625,0.09586099634481728,0.10536125425402032,0.08796738587674441,0.10785260703753508,0.029507829110805586,0.03642500476328021,0.03360883720058943,1.00004191781,1.00004191781,1.00004191781,0.10599038006841023,0.18319998722231037,1,0.10621936,0.11530301
2020-01-14,7466.263232421875,0.18235379247055922,0.09541821753661689,0.10567841265367896,0.08770846654901936,0.04490027870223605,0.02959665356458079,0.036317793009154595,1.00004191781,1.00004191781,1.00004191781,0.09614955707243641,0.1753550758934374,1,0.12389593,0.10706273
2020-01-15,7497.763586425781,0.17461835661663525,0.18158766948594324,0.09586099634481728,0.10536125425402032,0.040462345405134506,0.04510863400801414,0.029507829110805586,1.00004219178,1.00004191781,1.00004191781,0.18319998722231037,0.1596254435199071,1,0.19000998,0.10621936
2020-01-16,7526.952294921875,0.15900643328084849,0.17394120547901099,0.18235379247055922,0.09541821753661689,0.0359375998945145,0.0406330570669676,0.04490027870223605,1.00004219178,1.00004219178,1.00004191781,0.1753550758934374,0.18174267826317878,1,0.18298055,0.12389593
2020-01-17,7561.069616699218,0.18092261261779885,0.15828895891228442,0.17461835661663525,0.18158766948594324,0.03160441737928599,0.03607750456279043,0.040462345405134506,1.00004273973,1.00004219178,1.00004219178,0.1596254435199071,0.1776456659772118,1,0.15476592,0.19000998
2020-01-18,7599.617346191406,0.17674458941432658,0.18000491431635662,0.15900643328084849,0.17394120547901099,0.03783515496922996,0.03174767032351442,0.0359375998945145,1.00004273973,1.00004273973,1.00004219178,0.18174267826317878,0.14091823114301447,1,0.18466237,0.18298055
2020-01-19,7635.320483398437,0.14025929050621858,0.1759181229496666,0.18092261261779885,0.15828895891228442,0.03493033469648041,0.038028045577699926,0.03160441737928599,1.00004273973,1.00004273973,1.00004273973,0.1776456659772118,0.12917816790668324,1,0.17056347,0.15476592
2020-01-20,7671.325866699219,0.12857186991721015,0.13960098324565828,0.17674458941432658,0.18000491431635662,0.03761182942996898,0.03509443802899635,0.03783515496922996,1.00004273973,1.00004273973,1.00004273973,0.14091823114301447,0.1351786739636079,1,0.13910611,0.18466237
2020-01-21,7708.894873046875,0.13451988583069885,0.12794527979286713,0.14025929050621858,0.1759181229496666,0.03859860653183286,0.037789193083297506,0.03493033469648041,1.00004219178,1.00004273973,1.00004273973,0.12917816790668324,0.12150915712113637,1,0.12314397,0.17056347
2020-01-22,7744.174658203125,0.12095560336661074,0.13390705968965577,0.12857186991721015,0.13960098324565828,0.032424966001252824,0.03878763660551282,0.03761182942996898,1.00004246575,1.00004219178,1.00004273973,0.1351786739636079,0.08138955404464585,1,0.12884238,0.13910611
2020-01-23,7776.220703125,0.0810541451867108,0.12045714160131113,0.13451988583069885,0.12794527979286713,0.03490469347030272,0.032573358974962004,0.03859860653183286,1.00004246575,1.00004246575,1.00004219178,0.12150915712113637,0.08190168093082248,1,0.12564181,0.12314397
2020-01-24,7808.5490234375,0.08156259824499743,0.08071857139952102,0.12095560336661074,0.13390705968965577,0.03515833725010581,0.03504913202241476,0.032424966001252824,1.00004246575,1.00004246575,1.00004246575,0.08138955404464585,0.06703094922679777,1,0.08765183,0.12884238
2020-01-25,7844.433203125,0.0667243176876676,0.0811894920108801,0.0810541451867108,0.12045714160131113,0.05583740579568045,0.03530450208154116,0.03490469347030272,1.00004246575,1.00004246575,1.00004246575,0.08190168093082248,0.08968002955071291,1,0.112148784,0.12564181
2020-01-26,7893.341076660156,0.08912436376846711,0.06631088762560712,0.08156259824499743,0.08071857139952102,0.05074063012230377,0.05609400654145818,0.03515833725010581,1.00004246575,1.00004246575,1.00004246575,0.06703094922679777,0.12360454651113358,1,0.0881888,0.08765183
2020-01-27,7934.166491699219,0.12296853680333232,0.08866577254218685,0.0667243176876676,0.0811894920108801,0.02918072115605625,0.051056983931031114,0.05583740579568045,1.00004191781,1.00004246575,1.00004246575,0.08968002955071291,0.1727377051323438,1,0.08294139,0.112148784
2020-01-28,7988.060131835938,0.1715722827939036,0.12213889581900807,0.08912436376846711,0.06631088762560712,0.04047180349976864,0.029331647746047115,0.05074063012230377,1.00004191781,1.00004191781,1.00004246575,0.12360454651113358,0.15975398194319826,1,0.14932168,0.0881888
2020-01-29,8040.50546875,0.15871196394583018,0.17045317825362152,0.12296853680333232,0.08866577254218685,0.040800643849447045,0.040746712378449526,0.02918072115605625,1.00004136986,1.00004191781,1.00004191781,0.1727377051323438,0.17542949743374542,1,0.18733391,0.08294139
2020-01-30,8098.451330566406,0.17417426813102066,0.15757635157304184,0.1715722827939036,0.12213889581900807,0.03517982492833898,0.04106851908795042,0.04047180349976864,1.00004054795,1.00004136986,1.00004191781,0.15975398194319826,0.1489302591736452,1,0.15770242,0.14932168
2020-01-31,8144.424841308593,0.14808958018116078,0.17319109218637682,0.15871196394583018,0.17045317825362152,0.03390195199537702,0.03543335690862875,0.040800643849447045,1.00003972603,1.00004054795,1.00004136986,0.17542949743374542,0.14703542821916626,1,0.16803318,0.18733391
2020-02-01,8195.356005859376,0.1461216563727607,0.14716925716272566,0.17417426813102066,0.15757635157304184,0.02723500966162054,0.03409440752676459,0.03517982492833898,1.00003972603,1.00003972603,1.00004054795,0.1489302591736452,0.1340348610279959,1,0.14328167,0.15770242
2020-02-02,8245.901831054687,0.1332132525739534,0.14522595813967584,0.14808958018116078,0.17319109218637682,0.10409130712270634,0.02740532380726563,0.03390195199537702,1.00003972603,1.00003972603,1.00003972603,0.14703542821916626,0.12092801135450405,1,0.24170807,0.16803318
2020-02-03,8296.360974121093,0.12019251734156192,0.13240303872345463,0.1461216563727607,0.14716925716272566,0.045067530350511316,0.10473330254186983,0.02723500966162054,1.00004,1.00003972603,1.00003972603,0.1340348610279959,0.1007733410790658,1,0.111803085,0.14328167
2020-02-04,8344.910876464844,0.100187051310287,0.11949324864166005,0.1332132525739534,0.14522595813967584,0.04129900308126459,0.04534331206707769,0.10409130712270634,1.00004054795,1.00004,1.00003972603,0.12092801135450405,0.14505002909539302,1,0.12466345,0.24170807
2020-02-05,8402.994262695312,0.14404741067161395,0.09949453587892688,0.12019251734156192,0.13240303872345463,0.04112547137324285,0.041540682845771476,0.045067530350511316,1.00004082192,1.00004054795,1.00004,0.1007733410790658,0.1507215365663011,1,0.108034804,0.111803085
2020-02-06,8463.28955078125,0.14964774623767158,0.14302116903443912,0.100187051310287,0.11949324864166005,0.040569367022106104,0.04141171848517055,0.04129900308126459,1.00004136986,1.00004082192,1.00004054795,0.14505002909539302,0.1504523197239086,1,0.15118583,0.12466345
2020-02-07,8522.621813964844,0.14940491003880274,0.1486059377826658,0.14404741067161395,0.09949453587892688,0.032359068138880766,0.04086047059728305,0.04112547137324285,1.00004082192,1.00004136986,1.00004082192,0.1507215365663011,0.14997664497793595,1,0.15194266,0.108034804
2020-02-08,8586.924914550782,0.14885354638518877,0.14828609287737882,0.14964774623767158,0.14302116903443912,0.03214398667120983,0.032585922807585176,0.040569367022106104,1.00004082192,1.00004082192,1.00004136986,0.1504523197239086,0.16963838165512163,1,0.14360191,0.15118583
2020-02-09,8660.001782226562,0.1682068990895652,0.14759745531433172,0.14940491003880274,0.1486059377826658,0.04647410129014114,0.032386512745142274,0.032359068138880766,1.00004082192,1.00004082192,1.00004082192,0.14997664497793595,0.1305078969989408,1,0.1600744,0.15194266
2020-02-10,8726.412707519532,0.12951468816408124,0.16692678821427123,0.14885354638518877,0.14828609287737882,0.034403770491086186,0.04686960745609998,0.03214398667120983,1.00003972603,1.00004082192,1.00004082192,0.16963838165512163,0.16057623157863926,1,0.1537495,0.14360191
2020-02-11,8806.981860351563,0.15910722765102875,0.12832984540294626,0.1682068990895652,0.14759745531433172,0.03868579558836511,0.0346676025651822,0.04647410129014114,1.00004054795,1.00003972603,1.00004082192,0.1305078969989408,0.16402254368182242,1,0.13281389,0.1600744
2020-02-12,8881.511120605468,0.16264614740425556,0.1577720782809661,0.12951468816408124,0.16692678821427123,0.03679981881030611,0.039042973489715325,0.034403770491086186,1.00004082192,1.00004054795,1.00003972603,0.16057623157863926,0.14218027387975224,1,0.14790526,0.1537495
2020-02-13,8951.60419921875,0.14106697028717594,0.1613725914088789,0.15910722765102875,0.12832984540294626,0.0313702877998681,0.03711123801349048,0.03868579558836511,1.00004054795,1.00004082192,1.00004054795,0.16402254368182242,0.1438839354769544,1,0.15587729,0.13281389
2020-02-14,9024.124169921875,0.14272765054680928,0.1399333231476006,0.16264614740425556,0.1577720782809661,0.03076561168399831,0.03161786279234613,0.03679981881030611,1.00004082192,1.00004054795,1.00004082192,0.14218027387975224,0.09001377644081125,1,0.13926679,0.14790526
2020-02-15,9077.12930908203,0.08948814850447652,0.14189420434133698,0.14106697028717594,0.1613725914088789,0.02836300896830965,0.03101485430111291,0.0313702877998681,1.00004082192,1.00004082192,1.00004054795,0.1438839354769544,0.08956970058596138,1,0.13896208,0.15587729
2020-02-16,9121.397839355468,0.08913499539364268,0.08905383910574688,0.14272765054680928,0.1399333231476006,0.026310013467953027,0.028529605217325914,0.03076561168399831,1.00004082192,1.00004082192,1.00004082192,0.09001377644081125,0.057939337089365245,1,0.08750866,0.13926679
2020-02-17,9161.654833984376,0.05768474732100189,0.08874332957607672,0.08948814850447652,0.14189420434133698,0.025960397363776696,0.026438325579419292,0.02836300896830965,1.00004082192,1.00004082192,1.00004082192,0.08956970058596138,0.10082983438993988,1,0.0852634,0.13896208
2020-02-18,9218.227954101563,0.10021103234243789,0.05733073067535487,0.08913499539364268,0.08905383910574688,0.03386604253598397,0.026074972738696613,0.026310013467953027,1.00004027397,1.00004082192,1.00004082192,0.057939337089365245,0.041058645278103725,1,0.073522195,0.08750866
2020-02-19,9254.898767089844,0.04089595804181546,0.09981396478731133,0.05768474732100189,0.08874332957607672,0.02764643962501769,0.034075164984602654,0.025960397363776696,1.00004027397,1.00004027397,1.00004082192,0.10082983438993988,0.03396075711365738,1,0.10288858,0.0852634
2020-02-20,9294.172216796875,0.03381725255452026,0.0407231481009287,0.10021103234243789,0.05733073067535487,0.018217501898017654,0.02775641926777861,0.03386604253598397,1.00004,1.00004027397,1.00004027397,0.041058645278103725,0.038187425360062754,1,0.04042717,0.073522195
2020-02-21,9331.5208984375,0.03803458318053263,0.033681901649414224,0.04089595804181546,0.09981396478731133,0.021484472057879598,0.018294808431842065,0.02764643962501769,1.00003917808,1.00004,1.00004027397,0.03396075711365738,0.03147247514812817,1,0.0297576,0.10288858
2020-02-22,9369.495581054687,0.03134491681325429,0.037880428539841166,0.03381725255452026,0.0407231481009287,0.0195065570412945,0.02157080752578243,0.018217501898017654,1.00003917808,1.00003917808,1.00004,0.038187425360062754,0.05631053080360803,1,0.04199443,0.04042717
2020-02-23,9396.91435546875,0.05614622519403931,0.031253457088219125,0.03803458318053263,0.033681901649414224,0.02328063146310193,0.019585939097087918,0.021484472057879598,1.00003917808,1.00003917808,1.00003917808,0.03147247514812817,0.024708254100573555,1,0.039997466,0.0297576
2020-02-24,9417.99345703125,0.02465295274577922,0.05602056021151243,0.03134491681325429,0.037880428539841166,0.02192453211419924,0.023348759611173685,0.0195065570412945,1.0000369863,1.00003917808,1.00003917808,0.05631053080360803,-0.009740541120314188,1,0.06336338,0.04199443
2020-02-25,9433.441430664063,-0.009724590247718868,0.024612581671576136,0.05614622519403931,0.031253457088219125,0.023778946596397035,0.02197371309230154,0.02328063146310193,1.00003561644,1.0000369863,1.00003917808,0.024708254100573555,-0.06468541555980252,1,0.034417678,0.039997466
2020-02-26,9430.728540039063,-0.06470402329055219,-0.009727387672075108,0.02465295274577922,0.05602056021151243,0.025662534869124495,0.023817950290943343,0.02192453211419924,1.00003452055,1.00003561644,1.0000369863,-0.009740541120314188,-0.06810465759448929,1,-0.0038925305,0.06336338
2020-02-27,9426.770678710938,-0.06813325156370158,-0.06473118949203137,-0.009724590247718868,0.024612581671576136,0.027355677653470103,0.025655154778754307,0.023778946596397035,1.00003232877,1.00003452055,1.00003561644,-0.06468541555980252,-0.07992884045763259,1,-0.04877669,0.034417678
2020-02-28,9425.925927734375,-0.07993600367603147,-0.06813935766205585,-0.06470402329055219,-0.009727387672075108,0.030337709227971184,0.027344197100485287,0.025662534869124495,1.00002657534,1.00003232877,1.00003452055,-0.06810465759448929,-0.08752071682612961,1,-0.053376865,-0.0038925305
2020-02-29,9424.472583007813,-0.08753421336624301,-0.07994833058009765,-0.06813325156370158,-0.06473118949203137,0.020634841715241558,0.030334990607738397,0.027355677653470103,1.00002657534,1.00002657534,1.00003232877,-0.07992884045763259,-0.09097935859552107,1,-0.069089666,-0.04877669
2020-03-01,9419.886572265625,-0.0910236513067587,-0.08757682883084833,-0.07993600367603147,-0.06813935766205585,0.022653542414011848,0.02063166011391982,0.030337709227971184,1.00002657534,1.00002657534,1.00002657534,-0.08752071682612961,-0.058911165730732,1,-0.07330006,-0.053376865
2020-03-02,9424.606420898437,-0.05888166298307189,-0.09097806660677366,-0.08753421336624301,-0.07994833058009765,0.014578306389043068,0.02264251905032287,0.020634841715241558,1.00002438356,1.00002657534,1.00002657534,-0.09097935859552107,-0.06858133081801776,1,-0.08065764,-0.069089666
2020-03-03,9434.13818359375,-0.06851203980722645,-0.05882217201232948,-0.0910236513067587,-0.08757682883084833,0.019442857040082834,0.014585610871846675,0.022653542414011848,1.00002,1.00002438356,1.00002657534,-0.058911165730732,-0.07278220485722493,1,-0.04640043,-0.07330006
2020-03-04,9441.883471679688,-0.07272250075837222,-0.06845583857499837,-0.05888166298307189,-0.09097806660677366,0.02078384048994089,0.01946252095931176,0.014578306389043068,1.00001616438,1.00002,1.00002438356,-0.06858133081801776,-0.040340855030271794,1,-0.048647117,-0.08065764
2020-03-05,9459.65634765625,-0.04026506231784212,-0.07258586915790143,-0.06851203980722645,-0.05882217201232948,0.026646158246800576,0.02080090371596049,0.019442857040082834,1.00001315068,1.00001616438,1.00002,-0.07278220485722493,-0.037026011501289154,1,-0.052792355,-0.04640043
2020-03-06,9472.799243164063,-0.03697464030807151,-0.04020919715137183,-0.07272250075837222,-0.06845583857499837,0.018328784928625445,0.026696315492141794,0.02078384048994089,1.00001068493,1.00001315068,1.00001616438,-0.040340855030271794,-0.059417337609932,1,-0.033975825,-0.048647117
2020-03-07,9472.802612304688,-0.059417316477287936,-0.03697462715750057,-0.04026506231784212,-0.07258586915790143,0.01692054680753064,0.018354250262274885,0.026646158246800576,1.00001068493,1.00001068493,1.00001315068,-0.037026011501289154,-0.14076346938917786,1,-0.026512977,-0.052792355
2020-03-08,9441.540771484375,-0.14122955064433168,-0.059614052871764266,-0.03697464030807151,-0.04020919715137183,0.014486544443370181,0.01692055282557242,0.018328784928625445,1.00001068493,1.00001068493,1.00001068493,-0.059417337609932,-0.1570794049764133,1,-0.048508354,-0.033975825
2020-03-09,9406.716137695312,-0.15766092914213004,-0.14175239701381806,-0.059417316477287936,-0.03697462715750057,0.017644159510128928,0.01443873641179178,0.01692054680753064,1.00000849315,1.00001068493,1.00001068493,-0.14076346938917786,-0.15488987149004277,1,-0.117819704,-0.026512977
2020-03-10,9366.734545898438,-0.15555101370401708,-0.1583338995226173,-0.14122955064433168,-0.059614052871764266,0.02485795864706729,0.017579079942256718,0.014486544443370181,1.00001178082,1.00000849315,1.00001068493,-0.1570794049764133,-0.15152846332250847,1,-0.13362385,-0.048508354
2020-03-11,9330.757067871094,-0.15211272587698804,-0.15615078638451452,-0.15766092914213004,-0.14175239701381806,0.018841236431430448,0.02475230426768744,0.017644159510128928,1.0000109589,1.00001178082,1.00000849315,-0.15488987149004277,-0.4554203670904893,1,-0.13846336,-0.117819704
2020-03-12,9220.204895019531,-0.4608809519382193,-0.15393658907260518,-0.15555101370401708,-0.1583338995226173,0.009609276692740169,0.018768867542742703,0.02485795864706729,1.00001068493,1.0000109589,1.00001178082,-0.15152846332250847,-0.38632345476568297,1,-0.14615375,-0.13362385
2020-03-13,9125.688439941407,-0.39032467874985627,-0.46565438180895374,-0.15211272587698804,-0.15615078638451452,0.012436157638615228,0.00949542457868479,0.018841236431430448,1.00001041096,1.00001068493,1.0000109589,-0.4554203670904893,-0.41892656891894886,1,-0.43281683,-0.13846336
2020-03-14,9023.359558105469,-0.42367738119599424,-0.3947511329626407,-0.4608809519382193,-0.15393658907260518,0.015203284222091122,0.012308674404980194,0.009609276692740169,1.00001041096,1.00001041096,1.00001068493,-0.38632345476568297,-0.3919081795640241,1,-0.3599313,-0.14615375
2020-03-15,8928.643359375,-0.39606559200907443,-0.42817180542370503,-0.39032467874985627,-0.46565438180895374,0.01717160086129056,0.01503280556890027,0.012436157638615228,1.00001041096,1.00001041096,1.00001041096,-0.41892656891894886,-0.42550582768273826,1,-0.36262727,-0.43281683
2020-03-16,8813.669763183594,-0.4310565161613833,-0.40123223503797245,-0.42367738119599424,-0.3947511329626407,0.010579112050406616,0.016991354385548905,0.015203284222091122,1.00000794521,1.00001041096,1.00001041096,-0.3919081795640241,-0.39432338094716035,1,-0.35804483,-0.3599313
2020-03-17,8701.065454101563,-0.39942649298564237,-0.43663500783389214,-0.39606559200907443,-0.42817180542370503,0.024375578039126464,0.010442885469503935,0.01717160086129056,1.00000821918,1.00000794521,1.00001041096,-0.42550582768273826,-0.38485969024520145,1,-0.36611006,-0.36262727
2020-03-18,8587.12783203125,-0.3899661704088818,-0.4047262516119097,-0.4310565161613833,-0.40123223503797245,0.027107573632677334,0.024064153264053034,0.010579112050406616,1.00000575342,1.00000821918,1.00000794521,-0.39432338094716035,-0.2683186799205009,1,-0.32890698,-0.35804483
2020-03-19,8495.279675292968,-0.2712196528267634,-0.3941823557860992,-0.39942649298564237,-0.43663500783389214,0.02721770310546322,0.02675260877278799,0.024375578039126464,1.00000547945,1.00000575342,1.00000821918,-0.38485969024520145,-0.2587971263240767,1,-0.32716438,-0.36611006
2020-03-20,8397.332287597656,-0.2618157638625644,-0.274383188051545,-0.3899661704088818,-0.4047262516119097,0.02134092040929206,0.026926581800437152,0.027107573632677334,1.00000410959,1.00000547945,1.00000575342,-0.2683186799205009,-0.252517964715127,1,-0.23809285,-0.32890698
2020-03-21,8305.543664550782,-0.2553086641818854,-0.26470921785275664,-0.2712196528267634,-0.3941823557860992,0.019048674763490876,0.0210948676029103,0.02721770310546322,1.00000410959,1.00000410959,1.00000547945,-0.2587971263240767,-0.284850617991836,1,-0.22786412,-0.32716438
2020-03-22,8196.094128417968,-0.288654474745781,-0.25871802166699637,-0.2618157638625644,-0.274383188051545,0.02368857616298217,0.018840459634265738,0.02134092040929206,1.00000410959,1.00000410959,1.00000410959,-0.252517964715127,-0.2052240575821749,1,-0.21896096,-0.23809285
2020-03-23,8098.350634765625,-0.2077010207657,-0.292138405992091,-0.2553086641818854,-0.26470921785275664,0.02406813545010712,0.023376410725365934,0.019048674763490876,1.00000465753,1.00000410959,1.00000410959,-0.284850617991836,-0.1576317915960668,1,-0.24328811,-0.22786412
2020-03-24,8011.36123046875,-0.1593433978081348,-0.20995629144299086,-0.288654474745781,-0.25871802166699637,0.02548459545470453,0.02378110804318233,0.02368857616298217,1.00000684932,1.00000465753,1.00000410959,-0.2052240575821749,-0.15472051202821227,1,-0.18553747,-0.21896096
2020-03-25,7920.584899902344,-0.15649373465290126,-0.16116960245536785,-0.2077010207657,-0.292138405992091,0.020152627869940265,0.025210849617146616,0.02406813545010712,1.00000520548,1.00000684932,1.00000465753,-0.1576317915960668,-0.1420122219577132,1,-0.144386,-0.24328811
2020-03-26,7841.260290527343,-0.1434488614283963,-0.15807687357585892,-0.1593433978081348,-0.20995629144299086,0.01675448781603507,0.01992427945864332,0.02548459545470453,1.00000356164,1.00000520548,1.00000684932,-0.15472051202821227,-0.16385708696446405,1,-0.14132507,-0.18553747
2020-03-27,7754.6444091796875,-0.16568729673987112,-0.14505112052698632,-0.15649373465290126,-0.16116960245536785,0.01493896997557553,0.01658669172293321,0.020152627869940265,1.0000030137,1.00000356164,1.00000520548,-0.1420122219577132,-0.18392227522043048,1,-0.12991084,-0.144386
2020-03-28,7668.445690917969,-0.185989690837986,-0.16754973838539788,-0.1434488614283963,-0.15807687357585892,0.009276064911595515,0.014773951598054788,0.01675448781603507,1.0000030137,1.0000030137,1.00000356164,-0.16385708696446405,-0.21398128906179173,1,-0.15185806,-0.14132507
2020-03-29,7562.946862792969,-0.21696620693127402,-0.188584141755428,-0.16568729673987112,-0.14505112052698632,0.022682613419373963,0.009172954457562894,0.01493896997557553,1.0000030137,1.0000030137,1.0000030137,-0.18392227522043048,-0.1392336164692051,1,-0.15873305,-0.12991084
2020-03-30,7482.858239746094,-0.14072382626171798,-0.21928838439396223,-0.185989690837986,-0.16754973838539788,0.01434288831370962,0.022370556813510474,0.009276064911595515,1.00000383562,1.0000030137,1.0000030137,-0.21398128906179173,-0.12895713124743746,1,-0.1931301,-0.15185806
